id;user;item;answer;correct;moves;responseTime;time
9879;2811224;8;ZGVmIHNxdWFyZShuKToKICAgIGZvciBpIGluIHJhbmdlKG4pOgogICAgCWZvciBpIGluIHJhbmdlKG4pOgogICAgICAgIAlwcmludCgiIyIsIGVuZCA9ICIgIikKICAgIAlwcmludCgpCg==;1;-1;306450;2018-09-13 15:46:22
9880;2811224;9;ZGVmIGVtcHR5X3NxdWFyZShuKToKICAgIGZvciBpIGluIHJhbmdlKG4pOgogICAgICAgIGlmIGkgPT0gMCB8fCBpID09IG4tMToKICAgICAgICAJZnVsbF9yb3cobikKICAgICAgICBlbHNlOgogICAgICAgIAlkb3Rfcm93KG4pCiAgICAKZGVmIGZ1bGxfcm93KG4pOgogICAgZm9yIGkgaW4gcmFuZ2Uobik6CiAgICAJcHJpbnQoIiMiLCBlbmQ9IiAiKQogICAgcHJpbnQoKQogICAgCmRlZiBkb3Rfcm93KG4pOgogICAgZm9yIGkgaW4gcmFuZ2Uobik6CiAgICAgICAgaWYgaSA9PSAwIHx8IGkgPT0gbi0xOgogICAgICAgIAlwcmludCgiIyIsIGVuZD0iICIpCiAgICAgICAgZWxzZToKICAgICAgICAJcHJpbnQoIi4iLCBlbmQ9IiAiKQogICAgcHJpbnQoKQ==;0;-1;651150;2018-09-13 16:00:35
9881;2811224;9;ZGVmIGVtcHR5X3NxdWFyZShuKToKICAgIGZvciBpIGluIHJhbmdlKG4pOgogICAgICAgIGlmIGkgPT0gMCBvciBpID09IG4tMToKICAgICAgICAJZnVsbF9yb3cobikKICAgICAgICBlbHNlOgogICAgICAgIAlkb3Rfcm93KG4pCiAgICAKZGVmIGZ1bGxfcm93KG4pOgogICAgZm9yIGkgaW4gcmFuZ2Uobik6CiAgICAJcHJpbnQoIiMiLCBlbmQ9IiAiKQogICAgcHJpbnQoKQogICAgCmRlZiBkb3Rfcm93KG4pOgogICAgZm9yIGkgaW4gcmFuZ2Uobik6CiAgICAgICAgaWYgaSA9PSAwIG9yIGkgPT0gbi0xOgogICAgICAgIAlwcmludCgiIyIsIGVuZD0iICIpCiAgICAgICAgZWxzZToKICAgICAgICAJcHJpbnQoIi4iLCBlbmQ9IiAiKQogICAgcHJpbnQoKQ==;1;-1;709600;2018-09-13 16:01:49
9882;2809298;8;ZGVmIHNxdWFyZShuKToKICAgIGZvciBqIGluIHJhbmdlKG4pOgogICAgCWZvciBpIGluIHJhbmdlKG4pOgogICAgICAgCQlwcmludCgiIyIsIGVuZD0iICIpCiAgICAgICAgICAgIHByaW50KCkK;1;-1;55800;2018-09-13 16:04:37
9883;2809298;63;ZGVmIGljZWNyZWFtX3Rlc3QobW9uZXksIHByaWNlKToKICAgIG1vbmV5PnByaWNlCiAgICByZXR1cm4gVHJ1ZQo=;0;-1;28500;2018-09-13 16:05:25
9884;2809298;63;ZGVmIGljZWNyZWFtX3Rlc3QobW9uZXksIHByaWNlKToKICAgIGlmIG1vbmV5PnByaWNlOiByZXR1cm4gVHJ1ZQogICAgcmV0dXJuIEZhbHNlCg==;0;-1;50900;2018-09-13 16:08:45
9885;2809298;63;ZGVmIGljZWNyZWFtX3Rlc3QobW9uZXksIHByaWNlKToKICAgIGlmIG1vbmV5PnByaWNlOiByZXR1cm4gVHJ1ZQogICAgcmV0dXJuIEZhbHNlCg==;0;-1;69750;2018-09-13 16:09:03
9886;2809298;63;ZGVmIGljZWNyZWFtX3Rlc3QobW9uZXksIHByaWNlKToKICAgIGlmIG1vbmV5PnByaWNlOiByZXR1cm4gVHJ1ZQogICAgcmV0dXJuIEZhbHNlCg==;0;-1;82150;2018-09-13 16:09:16
9887;2810481;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4qMikKICAgIHByaW50KCJUcm9qbmFzb2JlayIsIG4qMykKICAgIHByaW50KCJEZXNldGluYXNvYmVrIiwgbioxMCkK;1;-1;314150;2018-09-13 16:09:49
9888;2809298;63;ZGVmIGljZWNyZWFtX3Rlc3QobW9uZXksIHByaWNlKToKICAgIAlpZiBtb25leT49cHJpY2U6IHJldHVybiBUcnVlCiAgICAJcmV0dXJuIEZhbHNlCg==;1;-1;36050;2018-09-13 16:10:24
9889;2810481;49;ZGVmIHBvd2VycyhuKToKICAgIHByaW50KG4sICJuYSBkcnVob3UgamUiLCBuKm4pCiAgICBwcmludChuLCAibmEgdHJldGkgamUiLCBuKm4qbikKICAgIHByaW50KG4sICJuYSBjdHZydG91IGplIiwgbipuKm4qbikK;1;-1;57850;2018-09-13 16:11:07
9890;2811224;11;ZGVmIGNoZXNzYm9hcmQobik6CiAgICBmb3IgaSBpbiByYW5nZShuKToKICAgICAgICBmb3IgaiBpbiByYW5nZShuKToKICAgICAgICAgICAgZmllbGQoaSwgaikKICAgICAgICBwcmludCgpCgpkZWYgZmllbGQoaSwgaik6CiAgICBpZiAoaSArIGopICUgMiA9PSAwOgogICAgICAgIHByaW50KCIjIiwgZW5kPSIgIikKICAgIGVsc2U6CiAgICAJcHJpbnQoIi4iLCBlbmQ9IiAiKQ==;1;-1;820500;2018-09-13 16:15:34
9891;2809764;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4qMikKICAgIHByaW50KCJUcm9qbmFzb2JlayIsIG4qMykKICAgIHByaW50KCJEZXNldGluYXNvYmVrIiwgbioxMCk=;1;-1;349600;2018-09-13 16:21:43
9892;2809764;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIDIqbikKICAgIHByaW50KCJUcm9qbmFzb2JlayIsIDMqbikKICAgIHByaW50KCJEZXNldGluYXNvYmVrIiwgMTAqbikK;1;-1;47350;2018-09-13 16:23:15
9893;2809764;49;ZGVmIHBvd2VycyhuKToKICAgIHByaW50KG4sICJuYSBkcnVob3UgamUiLCBuKioyKQogICAgcHJpbnQobiwgIm5hIHRyZXRpIGplIiwgbioqMykKICAgIHByaW50KG4sICJuYSBjdHZydG91IGplIiwgbioqNCkK;1;-1;143250;2018-09-13 16:26:27
9894;2809298;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgaWYgYSA8IDMgb3IgYiA8IDMgb3IgYyA8IDM6IHJldHVybiBUcnVlCiAgICByZXR1cm4gRmFsc2UK;1;-1;39450;2018-09-13 16:28:32
9895;2809298;33;ZGVmIGltcG9zZV9maW5lKGFnZSwgYmVlcik6CiAgICBpZiBhZ2UgPCAxOCBhbmQgYmVlcj09VHJ1ZTogcmV0dXJuIFRydWUKICAgIHJldHVybiBGYWxzZQo=;1;-1;61050;2018-09-13 16:29:36
9896;2809764;50;ZGVmIGNyb3NzKHopOgogICAgcHJpbnQoeiwiICIseikKICAgIHByaW50KCIgIix6LCIgIikKCXByaW50KHosIiAiLHopCiAgICA=;0;-1;231250;2018-09-13 16:30:25
9897;2809298;60;ZGVmIGJpZ19ldmVuKGEsIGIpOgogICAgaWYgKGE YiBhbmQgYSUyPT0wKSBvciAoYj5hIGFuZCBiJTI9PTApOiByZXR1cm4gVHJ1ZQogICAgcmV0dXJuIEZhbHNlCg==;1;-1;107450;2018-09-13 16:31:32
9898;2809298;41;ZGVmIG5pY2UoYSwgYik6CiAgICBpZiAoYSUyPT0wIGFuZCBiJTI9PTEpIG9yIChiJTI9PTAgYW5kIGElMj09MSk6IHJldHVybiBUcnVlCiAgICByZXR1cm4gRmFsc2UK;1;-1;74750;2018-09-13 16:32:49
9899;2809298;32;ZGVmIG5lYXJfZmlmdHkobik6CiAgICBpZiAobjw9NjAgYW5kIG4gPj00MCkgb3IgKG48PTE2MCBhbmQgbj49MTQwKTogcmV0dXJuIFRydWUKICAgIHJldHVybiBGYWxzZQo=;1;-1;62500;2018-09-13 16:33:54
9900;2809764;50;ZGVmIGNyb3NzKHopOgogICAgcHJpbnQoeiwiICIseikKICAgIHByaW50KCIgIix6LCIgIikKICAgIHByaW50KHosIiAiLHopICAKICAgIA==;1;-1;474100;2018-09-13 16:35:13
9901;2809764;48;ZGVmIGNob2NvbGF0ZShyb3dzLCBjb2x1bW5zLCB4KToKICAgIHByaW50KCJaYnl0ZWs6ICIscm93cypjb2x1bW5zLXgpCg==;0;-1;83150;2018-09-13 16:36:41
9902;2809764;48;ZGVmIGNob2NvbGF0ZShyb3dzLCBjb2x1bW5zLCB4KToKICAgIHByaW50KCJaYnl0ZWs6Iixyb3dzKmNvbHVtbnMteCkK;1;-1;97150;2018-09-13 16:36:55
9903;2809764;52;ZGVmIHdlZWtzKG4pOgogICAgcHJpbnQoIlBvY2V0IGRudToiLCBuKjcpCiAgICBwcmludCgiUG9jZXQgaG9kaW46Iiwgbio3KjI0KQogICAgcHJpbnQoIlBvY2V0IG1pbnV0OiIsIG4qNyoyNCo2MCkK;1;-1;76600;2018-09-13 16:38:15
9904;2809298;64;ZGVmIG1hZ2ljX3Rlc3QodGVhcnMsIGhvcm5zLCB0YWlscyk6CiAgICBpZiAodGVhcnM PTMgYW5kIHRhaWxzPj0zKSBvciAodGVhcnM PTUgYW5kIGhvcm5zPj0xKTogcmV0dXJuIFRydWUKICAgIHJldHVybiBGYWxzZQo=;1;-1;260300;2018-09-13 16:39:14
9905;2809764;47;ZGVmIHN1bV9kaWYoYSwgYik6CiAgICBwcmludChhLCAiKyIsIGIsICI9IiwgYStiKQogICAgcHJpbnQoYSwgIi0iLCBiLCAiPSIsIGEtYikK;1;-1;72300;2018-09-13 16:40:32
9906;2809764;62;ZGVmIGFyZWFfcGVyaW1ldGVyKGEpOgogICAgcHJpbnQoIm9ic2FoIiwgYSoqMikKICAgIHByaW50KCJvYnZvZCIsIGEqNCkK;1;-1;59150;2018-09-13 16:41:34
9907;2811385;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIG4xID0gbiAqIDIKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4xKQogICAgbjMgPSBuICogMwogICAgcHJpbnQoIlRyb2puYXNvYmVrIiwgbjMpCiAgICBuMTAgPSBuICogMTAKICAgIHByaW50KCJEZXNldGluYXNvYmVrIiwgbjEwKQo=;1;-1;236250;2018-09-13 16:49:35
9908;2809764;63;ZGVmIGljZWNyZWFtX3Rlc3QobW9uZXksIHByaWNlKToKICAgIGlmIG1vbmV5PnByaWNlOgogICAgCXJldHVybiBUcnVlCg==;0;-1;92600;2018-09-13 16:49:58
9909;2809764;63;ZGVmIGljZWNyZWFtX3Rlc3QobW9uZXksIHByaWNlKToKICAgIGlmIG1vbmV5PnByaWNlOgogICAgCXJldHVybiBUcnVlCiAgICBlbHNlOiByZXR1cm4gRmFsc2UK;0;-1;126900;2018-09-13 16:50:32
9910;2811224;10;ZGVmIHB5cmFtaWQobik6CiAgICBmb3IgaSBpbiByYW5nZShuKToKICAgICAgICByb3cobiwgbi1pLTEpCiAgICAgICAgcHJpbnQoKQoKZGVmIHJvdyhoZWlnaHQsIGZsb29yKToKICAgIGxlbmdodCA9IGhlaWdodCoyIC0gMQogICAgZm9yIGkgaW4gcmFuZ2UobGVuZ2h0KToKICAgICAgICBpZiBpIDwgKGZsb29yKSBvciBpID49IChsZW5naHQgLSBmbG9vcik6CiAgICAgICAgICAgIHByaW50KCIgIiwgZW5kID0gIiAiKQogICAgICAgIGVsc2U6CiAgICAJCXByaW50KCIjIiwgZW5kPSAiICIpCQ==;1;-1;1906000;2018-09-13 16:53:24
9911;2809764;63;ZGVmIGljZWNyZWFtX3Rlc3QobW9uZXksIHByaWNlKToKICAgIGlmIG1vbmV5PHByaWNlOgogICAgICAgIHJldHVybiBGYWxzZQogICAgZWxzZTogcmV0dXJuIFRydWUK;1;-1;67300;2018-09-13 16:54:06
9912;2802916;32;ZGVmIG5lYXJfZmlmdHkobik6CiAgICBpZigoNjAgPj0gbiA PTQwKW9yKDE2MCA PSBuID49MTQwKSk6CiAgICAgICAgcmV0dXJuIFRydWUKICAgIHJldHVybiBGYWxzZQo=;1;-1;128750;2018-09-13 16:54:37
9913;2809764;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgaWYgYTwzIG9yIGI8MyBvciBjPDM6CiAgICAJcmV0dXJuIFRydWUKICAgIGVsc2U6IHJldHVybiBGYWxzZQo=;1;-1;153200;2018-09-13 16:56:46
9914;2809764;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgaWYgYTwzIG9yIGI8MyBvciBjPDM6CiAgICAJcmV0dXJuIFRydWUKICAgIGVsc2U6cmV0dXJuIEZhbHNlCg==;1;-1;68750;2018-09-13 16:58:01
9915;2802916;64;ZGVmIG1hZ2ljX3Rlc3QodGVhcnMsIGhvcm5zLCB0YWlscyk6CiAgICBpZigodGVhcnMgPj0gNSkgYW5kIChob3JucyA IDApKToKICAgICAgICByZXR1cm4gVHJ1ZQogICAgZWxpZigodGVhcnMgPj0gMykgYW5kICh0YWlscyA PSAzKSk6CiAgICAgICAgcmV0dXJuIFRydWUKICAgIGVsc2U6CiAgICAgICAgcmV0dXJuIEZhbHNlCg==;1;-1;220500;2018-09-13 16:58:31
9916;2809764;33;ZGVmIGltcG9zZV9maW5lKGFnZSwgYmVlcik6CiAgICBpZiBhZ2U8MTggYW5kIGJlZXI9PVRydWU6CiAgICAJcmV0dXJuIFRydWUKICAgIGVsc2U6IHJldHVybiBGYWxzZQo=;1;-1;83200;2018-09-13 16:59:27
9917;2811385;49;ZGVmIHBvd2VycyhuKToKICAgIG4yID0gbipuCiAgICBwcmludChuLCAibmEgZHJ1aG91IGplIiwgbjIpCiAgICBuMyA9IG4qbipuCiAgICBwcmludChuLCAibmEgdHJldGkgamUiLCBuMykKICAgIG40ID0gbipuKm4qbgogICAgcHJpbnQobiwgIm5hIGN0dnJ0b3UgamUiLCBuNCkK;1;-1;101150;2018-09-13 16:59:50
9918;2802916;54;ZGVmIGNvbXBhcmUoYSwgYik6CiAgICBpZihhID09IGIpOgogICAgICAgIHByaW50KCJzdGVqbmEiKQogICAgZWxpZihhID4gYik6CiAgICAgICAgcHJpbnQoYSwgImplIHZldHNpIG5leiIsIGIpCiAgICBlbGlmKGIgPiBhKToKICAgICAgICBwcmludChiLCAiamUgdmV0c2kgbmV6IiwgYSkKICAgICAgICAK;1;-1;151450;2018-09-13 17:01:14
9919;2802916;51;ZGVmIGRyYWdvbl90ZXN0KGhlYWRzLCBwaWdzKToKICAgIGlmKHBpZ3MgJSBoZWFkcyA9PSAwKToKICAgICAgICBwcmludCgiTmVidWRlIGJpdGthLiIpCiAgICBlbHNlOgogICAgICAgIHByaW50KCJCdWRlICBiaXRrYS4iKQo=;0;-1;89150;2018-09-13 17:02:53
9920;2802916;51;ZGVmIGRyYWdvbl90ZXN0KGhlYWRzLCBwaWdzKToKICAgIGlmKHBpZ3MgJSBoZWFkcyA9PSAwKToKICAgICAgICBwcmludCgiTmVidWRlIGJpdGthLiIpCiAgICBlbHNlOgogICAgICAgIHByaW50KCJCdWRlIGJpdGthLiIpCg==;1;-1;97850;2018-09-13 17:03:02
9921;2809764;60;ZGVmIGJpZ19ldmVuKGEsIGIpOgogICAgaWYgYT5iIGFuZCBhJTI9PTA6CiAgICAJcmV0dXJuIFRydWUKICAgIGlmIGE8YiBhbmQgYiUyPT0wOgogICAgICAgIHJldHVybiBUcnVlCiAgICBlbHNlOnJldHVybiBGYWxzZQ==;1;-1;326650;2018-09-13 17:04:57
9922;2811385;50;ZGVmIGNyb3NzKHopOgogICAgcHJpbnQoeiwgIiAiLCB6KQogICAgcHJpbnQoIiAiLCB6LCAiICIpCiAgICBwcmludCh6LCAiICIsIHopCg==;1;-1;244700;2018-09-13 17:06:22
9923;2811385;48;ZGVmIGNob2NvbGF0ZShyb3dzLCBjb2x1bW5zLCB4KToKICAgIHpieXRlayA9IHJvd3MqY29sdW1ucy14CiAgICBwcmludCgiWmJ5dGVrOiAiLCB6Ynl0ZWspCg==;0;-1;128050;2018-09-13 17:08:35
9924;2802916;65;ZGVmIHByaW50X3RpY2tldChhZ2UpOgogICAgaWYoKGFnZSA8IDE4KSBvciAoYWdlID4gNzApKToKICAgICAgICBpZihhZ2UgPCA2KToKICAgICAgICAgICAgcHJpbnQoIkNlbmE6IiwgMCkKICAgICAgICBlbHNlOgogICAgICAgICAgICBwcmludCgiQ2VuYToiLCA1MCkKICAgIGVsc2U6CiAgICAgICAgcHJpbnQoIkNlbmE6IiwgMTAwKQo=;1;-1;371650;2018-09-13 17:09:31
9925;2802916;61;ZGVmIHBvd2VyX3Rlc3QoYSwgYik6CiAgICBpZihhID4gYik6CiAgICAgICAgaWYoYioqMiA9PSBhKToKICAgICAgICAgICAgcHJpbnQoYSwgImplIGRydWhvdSBtb2NuaW5vdSIsIGIpCiAgICAgICAgZWxzZToKICAgICAgICAgICAgcHJpbnQoImJhZ3IiKQogICAgaWYoYiA IGEpOgogICAgICAgIGlmKGEqKjIgPT0gYik6CiAgICAgICAgICAgIHByaW50KGIsICJqZSBkcnVob3UgbW9jbmlub3UiLCBhKQogICAgICAgIGVsc2U6CiAgICAgICAgICAgIHByaW50KCJiYWdyIikK;1;-1;198050;2018-09-13 17:12:57
9926;2811873;8;ZGVmIHNxdWFyZShuKToKICAgIGZvciBpIGluIHJhbmdlKG4pOgogICAgICAgIHByaW50KCIjIiwgZW5kPSIgIikKICAgIHByaW50KCkK;0;-1;27600;2018-09-13 17:14:10
9927;2802916;66;ZGVmIGRlY2lkZShzeW1ib2wxLCBzeW1ib2wyKToKICAgIGlmKHN5bWJvbDEgIT0gc3ltYm9sMik6CiAgICAgICAgaWYgc3ltYm9sMSA9PSAiSyI6CiAgICAgICAgICAgIGlmIHN5bWJvbDIgPT0gIlAiOgogICAgICAgICAgICAgICAgcHJpbnQoIlAiKQogICAgICAgICAgICBlbHNlOgogICAgICAgICAgICAgICAgcHJpbnQoIksiKQogICAgICAgIGlmIHN5bWJvbDIgPT0gIksiOgogICAgICAgICAgICBpZiBzeW1ib2wxID09ICJQIjoKICAgICAgICAgICAgICAgIHByaW50KCJQIikKICAgICAgICAgICAgZWxzZToKICAgICAgICAgICAgICAgIHByaW50KCJLIikKICAgICAgICBpZiBzeW1ib2wxID09ICJOIjoKICAgICAgICAgICAgaWYgc3ltYm9sMiA9PSAiUCI6CiAgICAgICAgICAgICAgICBwcmludCgiTiIpCiAgICAgICAgaWYgc3ltYm9sMiA9PSAiTiI6CiAgICAgICAgICAgIGlmIHN5bWJvbDEgPT0gIlAiOgogICAgICAgICAgICAgICAgcHJpbnQoIk4iKQogICAgZWxzZToKICAgICAgICBwcmludCgiUmVtaXphIikK;1;-1;570250;2018-09-13 17:22:42
9928;2802916;1;ZGVmIG51bWJlcnMobik6CiAgICBmb3IgaSBpbiByYW5nZSgxLCBuICsgMSk6CiAgICAgICAgcHJpbnQoaSkK;1;-1;41300;2018-09-13 17:24:59
9929;2802916;58;ZGVmIGhlal9ydXAobik6CiAgICBmb3IgaSBpbiByYW5nZShuKToKICAgICAgICBwcmludCgiaGVqIikKICAgICAgICBwcmludCgicnVwIikK;1;-1;40500;2018-09-13 17:25:46
9930;2802916;56;ZGVmIHJldmVyc2VfbnVtYmVycyhuKToKICAgIGZvciBpIGluIHJhbmdlKG4pOgogICAgICAgIHByaW50KG4taSkK;1;-1;20700;2018-09-13 17:26:10
9931;2811882;8;ZGVmIHNxdWFyZShuKToKICAgIGZvciBqIGluIHJhbmdlKG4pOgogICAgCWZvciBpIGluIHJhbmdlKG4pOgogICAgICAgIAlwcmludCgiIyIsIGVuZD0iICIpCiAgICAJcHJpbnQoKQo=;1;-1;59450;2018-09-13 17:27:16
9932;2802916;57;ZGVmIGV2ZW5fbnVtYmVycyhuKToKICAgIGZvciBpIGluIHJhbmdlKDIsIG4pOgogICAgICAgIGlmKGkgJSAyID09IDApOgogICAgICAgICAgICBwcmludChpKQo=;0;-1;76250;2018-09-13 17:27:32
9933;2802916;57;ZGVmIGV2ZW5fbnVtYmVycyhuKToKICAgIGZvciBpIGluIHJhbmdlKDIsIG4qMisxKToKICAgICAgICBpZihpICUgMiA9PSAwKToKICAgICAgICAgICAgcHJpbnQoaSkK;1;-1;157300;2018-09-13 17:28:55
9934;2802916;59;ZGVmIGFuaW1hbHMobik6CiAgICBmb3IgaSBpbiByYW5nZShuKToKICAgICAgICBwcmludCgic29iIikKICAgIGZvciBpIGluIHJhbmdlKG4qMik6CiAgICAgICAgcHJpbnQoImxvcyIpCg==;1;-1;88200;2018-09-13 17:30:41
9935;2802916;67;ZGVmIGZvb2JhcjMobik6CiAgICBmb3IgaSBpbiByYW5nZSgxLG4rMSk6CiAgICAgICAgaWYgaSAlIDMgPT0gMDoKICAgICAgICAgICAgcHJpbnQoaSwgImZvbyIpCiAgICAgICAgZWxzZToKICAgICAgICAgICAgcHJpbnQoaSwgImJhciIpCg==;1;-1;115950;2018-09-13 17:32:45
9936;2802916;3;ZGVmIGZhY3RvcmlhbChuKToKICAgIGZhY3RvcmlhbCA9IDEKICAgIGZvciBpIGluIHJhbmdlKDEsIG4gKyAxKToKICAgICAgICBmYWN0b3JpYWwgKj0gaQogICAgcmV0dXJuIGZhY3RvcmlhbAo=;1;-1;90550;2018-09-13 17:34:21
9937;2802909;22;ZGVmIHByaW50X3ByaW1lcyhuKToKICAgIG1vaiA9IFtdCiAgICBmb3IgaSBpbiByYW5nZSgyLDUwMCk6CiAgICAgICAgcHJpbWUgPSBUcnVlCiAgICAgICAgZm9yIGogaW4gcmFuZ2UoMixpKToKICAgICAgICAgICAgaWYgaSAlIGogPT0gMDoKICAgICAgICAgICAgICAgIHByaW1lID0gRmFsc2UKICAgICAgICBpZiBwcmltZSA9PSBUcnVlOgogICAgICAgICAgICBtb2ouYXBwZW5kKGkpCiAgICBmb3IgeiBpbiByYW5nZShuKToKICAgICAgICBwcmludChtb2pbel0p;0;-1;859000;2018-09-13 17:36:15
9938;2802909;22;ZGVmIHByaW50X3ByaW1lcyhuKToKICAgIG1vaiA9IFtdCiAgICBmb3IgaSBpbiByYW5nZSgyLDEwMDAwKToKICAgICAgICBwcmltZSA9IFRydWUKICAgICAgICBmb3IgaiBpbiByYW5nZSgyLGkpOgogICAgICAgICAgICBpZiBpICUgaiA9PSAwOgogICAgICAgICAgICAgICAgcHJpbWUgPSBGYWxzZQogICAgICAgIGlmIHByaW1lID09IFRydWU6CiAgICAgICAgICAgIG1vai5hcHBlbmQoaSkKICAgIGZvciB6IGluIHJhbmdlKG4pOgogICAgICAgIHByaW50KG1valt6XSk=;0;-1;871250;2018-09-13 17:36:58
9939;2802909;22;ZGVmIHByaW50X3ByaW1lcyhuKToKICAgIG1vaiA9IFtdCiAgICBmb3IgaSBpbiByYW5nZSgyLDIwMDApOgogICAgICAgIHByaW1lID0gVHJ1ZQogICAgICAgIGZvciBqIGluIHJhbmdlKDIsaSk6CiAgICAgICAgICAgIGlmIGkgJSBqID09IDA6CiAgICAgICAgICAgICAgICBwcmltZSA9IEZhbHNlCiAgICAgICAgaWYgcHJpbWUgPT0gVHJ1ZToKICAgICAgICAgICAgbW9qLmFwcGVuZChpKQogICAgZm9yIHogaW4gcmFuZ2Uobik6CiAgICAgICAgcHJpbnQobW9qW3pdKQ==;1;-1;880800;2018-09-13 17:37:35
9940;2805670;8;ZGVmIHNxdWFyZShuKToKICAgIGZvciBrIGluIHJhbmdlKG4pOgogICAgCWZvciBpIGluIHJhbmdlKG4pOgogICAgICAgIAlwcmludCgiIyIsIGVuZD0iICIpCiAgICAJcHJpbnQoKQo=;1;-1;66250;2018-09-13 17:52:39
9941;2752217;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4qMikKICAgIHByaW50KCJUcm9qbmFzb2JlayIsIG4qMykKICAgIHByaW50KCJEZXNldGluYXNvYmVrIiwgbioxMCkK;1;-1;47150;2018-09-13 17:59:38
9942;2801103;70;ZGVmIGZyYW1lKHRleHQsIHN5bWJvbCk6CiAgICByb3cgPSBzeW1ib2wgKihsZW4odGV4dCkrMikgKyJcbiIKICAgIHByaW50KCByb3cKICAgICAgICAgICtzeW1ib2wgK3RleHQgK3N5bWJvbCArIlxuIgogICAgICAgICAgK3JvdyApCg==;1;-1;1408850;2018-09-13 18:05:31
9943;2802162;8;ZGVmIHNxdWFyZShuKToKICAgIGZvciBpIGluIHJhbmdlKG4pOgogICAgICAgIHByaW50KG4qIiMgIiwpCiAgICBwcmludCgpCg==;1;-1;165100;2018-09-13 18:15:45
9944;2805048;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4qMikKICAgIHByaW50KCJUcm9qbmFzb2JlayIsIG4qMykKICAgIHByaW50KCJEZXNldGluYXNvYmVrIiwgbioxMCkKICAgIAoJ;1;-1;218050;2018-09-13 18:17:46
9945;2805048;49;ZGVmIHBvd2VycyhuKToKICAgIHByaW50KG4sICJuYSBkcnVob3UgamUiLCBuKioyKQogICAgcHJpbnQobiwgIm5hIHRyZXRpIGplIiwgbioqMykKICAgIHByaW50KG4sICJuYSBjdHZydG91IGplIiwgbioqNCkK;1;-1;123200;2018-09-13 18:20:21
9946;2805048;50;ZGVmIGNyb3NzKHopOgogICAgcHJpbnQoeiwiICIseikKICAgIHByaW50KCIgIix6KQogICAgcHJpbnQoeiwiICIseikK;1;-1;255350;2018-09-13 18:26:46
9947;2802162;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIG0gPSBuKjIKICAgIGwgPSBuKjMKICAgIHAgPSBuKjEwCiAgICBwcmludCgiRHZvam5hc29iZWsiLCBtKQogICAgcHJpbnQgKCJUcm9qbmFzb2JlayIsIGwpCiAgICBwcmludCgiRGVzZXRpbmFzb2JlayIsIHApCg==;1;-1;228700;2018-09-13 18:34:43
9948;2805048;48;ZGVmIGNob2NvbGF0ZShyb3dzLCBjb2x1bW5zLCB4KToKICAgIHByaW50KCJaYnl0ZWs6Iixyb3dzKmNvbHVtbnMteCkKCg==;1;-1;886850;2018-09-13 18:49:10
9949;2805048;52;ZGVmIHdlZWtzKG4pOgogICAgcHJpbnQoIlBvY2V0IGRudToiLCBuKjcpCiAgICBwcmludCgiUG9jZXQgaG9kaW46Iiwgbio3KjI0KQogICAgcHJpbnQoIlBvY2V0IG1pbnV0OiIsIG4qNyoyNCo2MCkK;1;-1;76850;2018-09-13 18:51:20
9950;2805048;47;ZGVmIHN1bV9kaWYoYSwgYik6CiAgICBwcmludChhLCIrIiwgYiwgIj0iLCBhK2IpCiAgICBwcmludChhLCItIiwgYiwgIj0iLCBhLWIpCg==;1;-1;79050;2018-09-13 18:53:06
9951;2805048;62;ZGVmIGFyZWFfcGVyaW1ldGVyKGEpOgogICAgcHJpbnQoIm9ic2FoIiwgYSphKQogICAgcHJpbnQoIm9idm9kIiwgYSo0KQo=;1;-1;46150;2018-09-13 18:54:54
9952;2809764;41;ZGVmIG5pY2UoYSwgYik6CiAgICBpZiBhJTI9PTAgYW5kIGIlMj09MToKICAgICAgICByZXR1cm4gVHJ1ZQogICAgaWYgYSUyPT0xIGFuZCBiJTI9PTA6CiAgICAgICAgcmV0dXJuIFRydWUKICAgIGVsc2U6cmV0dXJuIEZhbHNlCg==;1;-1;283000;2018-09-13 19:41:47
9953;2806881;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4qMikKICAgIHByaW50KCJUcm9qbmFzb2JlayIsIG4qMykKICAgIHByaW50KCJEZXNldGluYXNvYmVrIiwgbio0KQo=;0;-1;196400;2018-09-13 19:53:22
